Date,Merchant,Category,Account,Original Statement,Notes,Amount,Tags,Owner
2025-08-27,Payment,Other Income,CREDIT CARD (...4064),Payment Thank You - Web,,59.99,,Shared
2025-08-26,Groundwork Coffee Co.,Coffee Shops,CREDIT CARD (...6714),TST*GROUNDWORK COFFEE CO,,-20.70,,Shared
2025-08-26,Donation Noah,Charity,CREDIT CARD (...6714),DONATION NOAH,,-10.00,,Shared
2025-08-26,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),ONLINE PAYMENT - THANK YOU,,1607.51,,Shared
2025-08-26,Check #329,Check,Primary Checking (...3910),CHECK # 329,,-150.00,,Shared
2025-08-26,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT A0394 WEB ID: 9493560001,,-40.00,,Shared
2025-08-26,Better Buzz Oceans,Coffee Shops,Venture X (...4373),TST* BETTER BUZZ - OCEANS,,-18.04,,Shared
2025-08-26,Amazon,Shopping,Venture X (...4373),AMAZON RETA* LC3UC3ZQ3,,-33.48,,Shared
2025-08-26,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),AUTOPAY PAYMENT - THANK YOU,,40.00,,Shared
2025-08-25,Bonappetit Digital,Restaurants & Bars,CREDIT CARD (...6714),BONAPPETIT - DIGITAL S,,-6.00,,Shared
2025-08-25,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-58.53,,Shared
2025-08-25,Uber Eats,Restaurants & Bars,Venture X (...4373),UBER *EATS,,-14.38,,Shared
2025-08-25,99 Ranch Market,Groceries,Venture X (...4373),99 RANCH #1051,,-42.21,,Shared
2025-08-24,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-23.00,,Shared
2025-08-24,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-39.99,,Shared
2025-08-24,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-92.56,,Shared
2025-08-23,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN PURCHASE PPD ID: 1581620078,,-100.00,,Shared
2025-08-23,Point Loma Sportfishing,Entertainment & Recreation,CREDIT CARD (...6714),POINT LOMA SPORTFISHING,,-165.00,,Shared
2025-08-23,99 Ranch Market,Groceries,CREDIT CARD (...6714),99 RANCH #1051,,-5.07,,Shared
2025-08-23,Ring Standard Plan,Home Improvement,Venture X (...4373),RING STANDARD PLAN,,-9.99,,Shared
2025-08-22,Ojos Locos Sports,Restaurants & Bars,CREDIT CARD (...6714),OJOS LOCOS SPORTS 7004,,-185.96,,Shared
2025-08-22,OpenAI,AI,CREDIT CARD (...6714),OPENAI *CHATGPT SUBSCR,,-20.00,,Shared
2025-08-22,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BOARDANDB,,-29.69,,Shared
2025-08-22,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4326.78,,Shared
2025-08-22,Habit Chula Vista,Restaurants & Bars,Venture X (...4373),HABIT CHULA VISTA 392,,-20.40,,Shared
2025-08-21,Washos.com,Auto Maintenance,CREDIT CARD (...6714),WASHOS.COM,,-92.80,,Shared
2025-08-21,Washos.com,Auto Maintenance,CREDIT CARD (...6714),WASHOS.COM,,-27.84,,Shared
2025-08-21,Ralphs,Groceries,CREDIT CARD (...6714),RALPHS # 0212,,-111.79,,Shared
2025-08-21,Meo Blueticket,Entertainment & Recreation,Venture X (...4373),MEO Blueticket,,-56.13,,Shared
2025-08-21,ReadyRefresh,Miscellaneous,Blue Cash Preferred® (...4000),READYREFRESH 800-274-5282 CA,,-33.83,,Shared
2025-08-20,Habit Chula Vista,Restaurants & Bars,CREDIT CARD (...6714),HABIT CHULA VISTA 392,,-23.06,,Shared
2025-08-20,Neighborhood Barbersho,Personal,CREDIT CARD (...6714),NEIGHBORHOOD BARBERSHO,,-58.04,,Shared
2025-08-20,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-2.99,,Shared
2025-08-20,AAA Chula Vista,Auto Maintenance,Venture X (...4373),AAA CHULA VISTA-R,,-28.70,,Shared
2025-08-19,Rao,Shopping,CREDIT CARD (...6714),RAO*CA HUNT&FISH,,-20.52,,Shared
2025-08-19,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*Y42A14933,,-30.12,,Shared
2025-08-19,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-18.37,,Shared
2025-08-19,Dick's Sporting Goods,Shopping,CREDIT CARD (...6714),Dicks Sporting Goods,,-174.11,,Shared
2025-08-19,Big 5 Sporting Goods,Shopping,CREDIT CARD (...6714),BIG 5 SPORTING GOODS 003,,-32.61,,Shared
2025-08-19,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 018150CHULA VISTA CA,,-58.34,,Shared
2025-08-19,Navy Federal Credit Union,Loan Repayment,Primary Checking (...3910),NFCU ACH PAYMENT 280637468000002 WEB ID: 9000000024,,-1005.81,,Shared
2025-08-19,Check #330,Check,Primary Checking (...3910),CHECK # 330,,-2475.00,,Shared
2025-08-19,La Grocery & Cafe,Groceries,Blue Cash Preferred® (...4000),LA GROCERY & CAFE LOS ANGELES CA,,-35.61,,Shared
2025-08-19,Parakeetcafe,Coffee Shops,Venture X (...4373),DD *PARAKEETCAFE,,-64.37,,Shared
2025-08-18,Interest Payment,Interest,CHASE SAVINGS (...3959),INTEREST PAYMENT,,0.08,,Shared
2025-08-18,Vanitea Cafe,Coffee Shops,CREDIT CARD (...6714),VANITEA CAFE,,-9.46,,Shared
2025-08-18,Ralphs,Groceries,CREDIT CARD (...6714),RALPHS #0075,,-60.65,,Shared
2025-08-18,Uber,Taxi & Ride Shares,Venture X (...4373),UBER *TRIP,,-13.27,,Shared
2025-08-18,Uber,Taxi & Ride Shares,Venture X (...4373),UBER *TRIP,,-2.00,,Shared
2025-08-18,Corks Bottles,Restaurants & Bars,Venture X (...4373),CORKS BOTTLES,,-91.09,,Shared
2025-08-18,Cervejaria Ramiro,Restaurants & Bars,Venture X (...4373),CERVEJARIA RAMIRO,,58.22,,Shared
2025-08-18,Amazon,Shopping,Venture X (...4373),AMAZON MKTPL*KK9NN1OS3,,-24.68,,Shared
2025-08-18,Amazon,Shopping,Venture X (...4373),AMAZON MARK* FF5RJ0QO3,,-30.68,,Shared
2025-08-18,Venmo,Transfer,Primary Checking (...3910),VENMO PAYMENT 1044247985213 WEB ID: 3264681992,,-150.00,,Shared
2025-08-18,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-24.11,,Shared
2025-08-18,Mostra Coffee,Coffee Shops,CREDIT CARD (...6714),SQ *MOSTRA COFFEE,,-7.85,,Shared
2025-08-18,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BEVMO,,-59.45,,Shared
2025-08-18,Amazon,Shopping,CREDIT CARD (...6714),Amazon.com*XS5863ES3,,-21.95,,Shared
2025-08-18,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-9.99,,Shared
2025-08-17,Sura Korean BBQ,Restaurants & Bars,CREDIT CARD (...6714),TST*SURA KOREAN BBQ,,-76.03,,Shared
2025-08-17,Starbucks,Coffee Shops,CREDIT CARD (...6714),STARBUCKS STORE 06589,,-7.95,,Shared
2025-08-17,For the Win,Restaurants & Bars,CREDIT CARD (...6714),TST* FOR THE WIN - KOREAT,,-36.51,,Shared
2025-08-17,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-18.15,,Shared
2025-08-17,Github,Education,CREDIT CARD (...6714),"GITHUB, INC.",,-4.00,,Shared
2025-08-16,McDonald's,Restaurants & Bars,Venture X (...4373),MCDONALD'S M2029 OF CA,,-20.62,,Shared
2025-08-16,Cervejaria Ramiro,Restaurants & Bars,Venture X (...4373),CERVEJARIA RAMIRO,,-58.59,,Shared
2025-08-15,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 08/15,,-2903.07,,Shared
2025-08-15,Raising Cane's,Restaurants & Bars,CREDIT CARD (...6714),RAISING CANES 0560,,-13.16,,Shared
2025-08-15,Payment,Other Income,CREDIT CARD (...6714),Payment Thank You-Mobile,,2903.07,,Shared
2025-08-15,Meetup Member Plus,Shopping,CREDIT CARD (...6714),MEETUP MEMBER PLUS 1MO,,-9.99,,Shared
2025-08-15,Kimbap Paradise,Restaurants & Bars,CREDIT CARD (...6714),KIMBAP PARADISE,,-23.97,,Shared
2025-08-15,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS GROCERY LOS ANGELES CA,,-67.54,,Shared
2025-08-15,Uber Eats,Restaurants & Bars,Venture X (...4373),UBER *EATS,,-52.69,,Shared
2025-08-15,Interest Payment,Interest,High Yield Savings Account (...9020),Interest Payment,,0.13,,Shared
2025-08-14,Airbnb,Travel & Vacation,Venture X (...4373),AIRBNB * HMYJW2Z8F5,,94.36,,Shared
2025-08-14,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 25849083369,,1234.00,,Shared
2025-08-13,West Hollywood Garage,Parking & Tolls,CREDIT CARD (...6714),WEST HOLLYWOOD GARAGE 295,,-5.00,,Shared
2025-08-12,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 25828915368,,500.00,,Shared
2025-08-12,KFC,Restaurants & Bars,CREDIT CARD (...6714),KFC H730125,,-18.64,,Shared
2025-08-11,Haute Cafe & Market,Coffee Shops,Venture X (...4373),HAUTE CAFE & MARKET,,-53.28,,Shared
2025-08-11,Inns & Hotels,Travel & Vacation,Venture X (...4373),AYRES HOTEL AND SPA -,,-16.76,,Shared
2025-08-11,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-22.84,,Shared
2025-08-11,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-16.51,,Shared
2025-08-11,Target,Shopping,CREDIT CARD (...6714),TARGET        00033597,,-15.59,,Shared
2025-08-11,Bay Street Boards,Restaurants & Bars,CREDIT CARD (...6714),SP BAY STREET BOARDS,,-33.23,,Shared
2025-08-11,Coffee For Sasquatch,Coffee Shops,CREDIT CARD (...6714),SQ *COFFEE FOR SASQUATCH,,-14.40,,Shared
2025-08-11,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-56.86,,Shared
2025-08-11,Interest Charge,Financial Fees,Blue Cash Preferred® (...4000),Interest Charge on Purchases,,-18.19,,Shared
2025-08-10,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-37.04,,Shared
2025-08-10,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-24.04,,Shared
2025-08-10,Poke Bowlz & Grill,Restaurants & Bars,CREDIT CARD (...6714),PY *POKE BOWLZ & GRILL -,,-23.00,,Shared
2025-08-10,NIC Inc.,Taxes,CREDIT CARD (...6714),NIC*SAN ONOFRE STATE,,-15.00,,Shared
2025-08-10,Movement Lifestyle,Fitness,CREDIT CARD (...6714),MOVEMENT LIFESTYLE,,-22.00,,Shared
2025-08-10,PayPal,Transfer,CREDIT CARD (...6714),PAYPAL *LAVO,,-8.50,,Shared
2025-08-10,Kona Coffee District,Coffee Shops,CREDIT CARD (...6714),SQ *KONA COFFEE DISTRICT,,-13.44,,Shared
2025-08-10,HP Instant Ink,Electronics,CREDIT CARD (...6714),HP *INSTANT INK,,-1.96,,Shared
2025-08-10,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH MENDOCINO,,-25.37,,Shared
2025-08-09,Target,Shopping,Venture X (...4373),TARGET 00009142,,-32.25,,Shared
2025-08-09,Target,Shopping,Venture X (...4373),TARGET 00009142,,-3.58,,Shared
2025-08-09,Houston's,Restaurants & Bars,Venture X (...4373),HOUSTON'S 949.833.0977,,-123.92,,Shared
2025-08-09,Inns & Hotels,Travel & Vacation,Venture X (...4373),AYRES HOTEL AND SPA -,,-322.42,,Shared
2025-08-08,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4506.78,,Shared
2025-08-08,Google One,Miscellaneous,CREDIT CARD (...6714),GOOGLE *Google One,,-2.99,,Shared
2025-08-08,LADOT Parking,Parking & Tolls,Blue Cash Preferred® (...4000),LADOT METER PARKING LOS ANGELES CA,,-0.25,,Shared
2025-08-08,Uber Eats,Restaurants & Bars,Venture X (...4373),UBER *EATS,,-40.52,,Shared
2025-08-08,CVS,Medical,Venture X (...4373),CVS/PHARMACY #09660,,-14.04,,Shared
2025-08-07,Livraria Lello Sa,Transfer,Venture X (...4373),"LIVRARIA LELLO,SA",,-23.18,,Shared
2025-08-07,Clark Street Larchmon,Entertainment & Recreation,Venture X (...4373),SQ *CLARK STREET LARCHMON,,-27.19,,Shared
2025-08-07,US Department of Education,Student Loans,Primary Checking (...3910),DEPT EDUCATION STUDENT LN PPD ID: 9102001001,,-500.00,,Shared
2025-08-07,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH JOANSONTH,,-18.59,,Shared
2025-08-07,ReadyRefresh,Miscellaneous,Blue Cash Preferred® (...4000),READYREFRESH 800-274-5282 CA,,-55.88,,Shared
2025-08-06,Century City,Transfer,Venture X (...4373),10416 CENTURY CITY,,-74.63,,Shared
2025-08-06,Interest Payment,Interest,CHASE SAVINGS (...3060),INTEREST PAYMENT,,0.02,,Shared
2025-08-06,Opvs Inc,Transfer,CREDIT CARD (...6714),OPVS INC,,-30.90,,Shared
2025-08-06,Opvs Fitness,Fitness,CREDIT CARD (...6714),OPVS FITNESS,,-170.24,,Shared
2025-08-06,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BENSFASTF,,-2.00,,Shared
2025-08-06,Dashlane,Gas,CREDIT CARD (...6714),DASHLANE U* DASHLANE P,,-59.99,,Shared
2025-08-05,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-36.08,,Shared
2025-08-05,LAZ Parking,Parking & Tolls,Blue Cash Preferred® (...4000),LAZ PARKING M17880-SLOS ANGELES CA,,-4.00,,Shared
2025-08-05,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH BENSFASTF,,-37.81,,Shared
2025-08-05,Abercrombie & Fitch,Clothing,CREDIT CARD (...6714),ABERCROMBIE & FITCH,,-115.24,,Shared
2025-08-05,85oC Bakery Cafe,Coffee Shops,CREDIT CARD (...6714),85C BAKERY CAFE USA,,-12.29,,Shared
2025-08-04,Spectrum,Internet & Cable,Venture X (...4373),Spectrum,,-106.25,,Shared
2025-08-04,Delta Airlines,Travel & Vacation,Venture X (...4373),DELTA AIRXXXXXXXXXXXXXX,,1050.70,,Shared
2025-08-04,Delta Airlines,Travel & Vacation,Venture X (...4373),DELTA AIRXXXXXXXXXXXXXX,,1050.70,,Shared
2025-08-04,DoorDash,Restaurants & Bars,Venture X (...4373),DD *DOORDASH BURMASUPE,,-187.40,,Shared
2025-08-04,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE MOBILE PMT CA08CE0F130A237 WEB ID: 9279744380,,-5312.53,,Shared
2025-08-04,Molten Inc,Shopping,CREDIT CARD (...6714),"MOLTEN USA, INC.",,-122.89,,Shared
2025-08-04,Macs by Icky,Restaurants & Bars,CREDIT CARD (...6714),MACS BY ICKY,,-52.42,,Shared
2025-08-04,Macs by Icky,Restaurants & Bars,CREDIT CARD (...6714),MACS BY ICKY,,-35.38,,Shared
2025-08-04,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-82.63,,Shared
2025-08-03,Interest Paid,Interest,Savings Account (...3730),Interest Paid,,1.69,,Shared
2025-08-03,Lasportsnet.com,Shopping,CREDIT CARD (...6714),LASPORTSNET.COM,,-96.00,,Shared
2025-08-03,LA Fitness,Fitness,CREDIT CARD (...6714),LA FITNESS,,-34.99,,Shared
2025-08-03,In-N-Out Burger,Restaurants & Bars,CREDIT CARD (...6714),IN-N-OUT TEJON RANCH,,-13.37,,Shared
2025-08-03,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*AW07G86P3,,-25.45,,Shared
2025-08-02,Capital One,Credit Card Payment,Venture X (...4373),CAPITAL ONE MOBILE PYMT,,5312.53,,Shared
2025-08-02,Brady Campaign to Prevent,Transfer,Venture X (...4373),BRADY CAMPAIGN TO PREVENT,,-25.00,,Shared
2025-08-01,Interest Income,Interest,Emergency Funds (...1698),Total interest earned in July Interest PAID_INTEREST,,73.83,,Shared
2025-08-01,Interest Income,Interest,Liquid House Down Payment (...3094),Total interest earned in July Interest PAID_INTEREST,,0.09,,Shared
2025-08-01,Capital One,Credit Card Payment,Primary Checking (...3910),CAPITAL ONE CRCARDPMT 43T0NH8K0L8RY1S WEB ID: 9541719318,,-25.00,,Shared
2025-08-01,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH ALCHEMIST,,-11.99,,Shared
2025-08-01,Shorthand,Furniture & Housewares,Blue Cash Preferred® (...4000),SP SHORTHAND LOS ANGELES CA,,-19.71,,Shared
2025-08-01,Capital One,Credit Card Payment,Venture X (...4373),CAPITAL ONE AUTOPAY PYMT AuthDate 01-A ug,,25.00,,Shared
2025-08-01,76 Fuel,Gas,Venture X (...4373),76 - CF UNITED LLC 270986,,-42.33,,Shared
2025-07-31,City,Water,Venture X (...4373),CITY OF LA DWP,,-356.90,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-1141.57,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-1141.57,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-96.55,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-96.55,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-27.08,,Shared
2025-07-31,British,Travel & Vacation,Venture X (...4373),BRITISH AXXXXXXXXXXXXXX,,-27.08,,Shared
2025-07-31,Target,Shopping,Blue Cash Preferred® (...4000),TARGET 033597LOS ANGELES CA,,-115.84,,Shared
2025-07-30,Uber Eats,Restaurants & Bars,Venture X (...4373),UBER *EATS,,-29.49,,Shared
2025-07-30,YouTube,Entertainment & Recreation,CREDIT CARD (...6714),GOOGLE *YouTubePremium,,-22.99,,Shared
2025-07-30,Point Loma Sportfishin,Restaurants & Bars,CREDIT CARD (...6714),POINT LOMA SPORTFISHIN,,-165.60,,Shared
2025-07-30,Otf Koreatown,Fitness,CREDIT CARD (...6714),OTF KOREATOWN 1063,,-99.00,,Shared
2025-07-29,Donation Noah,Charity,CREDIT CARD (...6714),DONATION NOAH,,-25.00,,Shared
2025-07-29,Claude Ai Subscription,Miscellaneous,CREDIT CARD (...6714),CLAUDE.AI SUBSCRIPTION,,-20.00,,Shared
2025-07-29,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*9V2895GY3,,-27.41,,Shared
2025-07-29,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS LOS ANGELES CA,,-65.78,,Shared
2025-07-28,We Are Wicked Llc,Restaurants & Bars,Venture X (...4373),SQ *WE ARE WICKED LLC,,-16.42,,Shared
2025-07-28,Lolitas Mexican Bon,Restaurants & Bars,Venture X (...4373),TST*LOLITAS MEXICAN BON,,-29.93,,Shared
2025-07-28,Bottlecraft North,Groceries,Venture X (...4373),TST*BOTTLECRAFT - NORTH,,-36.61,,Shared
2025-07-28,United Fin Cas Insurance Premium Alvin Web,Insurance,Primary Checking (...3910),UNITED FIN CAS INS PREM 977484851 Alvin WEB ID: 9409348062,,-500.98,,Shared
2025-07-28,Fidelity,Transfer,Primary Checking (...3910),FID BKG SVC LLC MONEYLINE X91984709 2ZNWB WEB ID: 1035141383,,-1000.00,,Shared
2025-07-28,Fidelity,Transfer,Primary Checking (...3910),FID BKG SVC LLC MONEYLINE PPD ID: 0368004600,,-500.00,,Shared
2025-07-28,American Express,Credit Card Payment,Primary Checking (...3910),AMERICAN EXPRESS ACH PMT A7190 WEB ID: 9493560001,,-40.00,,Shared
2025-07-28,We Are Wicked Llc,Restaurants & Bars,CREDIT CARD (...6714),SQ *WE ARE WICKED LLC,,-19.15,,Shared
2025-07-28,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-21.37,,Shared
2025-07-27,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-26.71,,Shared
2025-07-27,Jollibee,Restaurants & Bars,CREDIT CARD (...6714),JOLLIBEE,,-28.97,,Shared
2025-07-27,Dick's Sporting Goods,Shopping,CREDIT CARD (...6714),Dicks Sporting Goods,,-79.47,,Shared
2025-07-27,Chick-fil-A,Restaurants & Bars,CREDIT CARD (...6714),CHICK-FIL-A #04255,,-14.64,,Shared
2025-07-27,Bonappetit Digital,Restaurants & Bars,CREDIT CARD (...6714),BONAPPETIT - DIGITAL S,,-6.00,,Shared
2025-07-27,Bay Park Coffee,Coffee Shops,CREDIT CARD (...6714),SQ *BAY PARK COFFEE,,-15.16,,Shared
2025-07-26,Ralphs,Groceries,Blue Cash Preferred® (...4000),RALPHS CHULA VISTA CA,,-16.63,,Shared
2025-07-26,Payment,Credit Card Payment,Blue Cash Preferred® (...4000),AUTOPAY PAYMENT - THANK YOU,,40.00,,Shared
2025-07-25,Zelle,Transfer,Primary Checking (...3910),Zelle payment from KATRINA LAURON 25614961495,,2200.00,,Shared
2025-07-25,Black Tux Direct Deposit,Paychecks,Primary Checking (...3910),309955 BLACK TUX DIR DEP PPD ID: 2364227403,,4326.78,,Shared
2025-07-25,Tesla ,Gas,CREDIT CARD (...6714),TESLA SUPERCHARGER US,,-12.07,,Shared
2025-07-25,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-39.99,,Shared
2025-07-25,Dashlane,Gas,CREDIT CARD (...4064),DASHLANE U* DASHLANE P,,-59.99,,Shared
2025-07-24,Amazon,Shopping,Venture X (...4373),AMAZON MARK* 7I8K89KJ3,,-49.38,,Shared
2025-07-24,DoorDash,Restaurants & Bars,CREDIT CARD (...6714),DD *DOORDASH FIKAFIKAC,,-17.87,,Shared
2025-07-24,Amazon,Shopping,CREDIT CARD (...6714),Amazon.com*HB8UI8HS3,,-24.36,,Shared
2025-07-24,Anko,Restaurants & Bars,CREDIT CARD (...6714),SQ *ANKO,,-16.46,,Shared
2025-07-23,Ring Standard Plan,Home Improvement,Venture X (...4373),RING STANDARD PLAN,,-9.99,,Shared
2025-07-23,Chase,Credit Card Payment,Primary Checking (...3910),Payment to Chase card ending in 6714 07/23,,-2051.52,,Shared
2025-07-23,Cox Communications,Internet & Cable,Primary Checking (...3910),COX COMM SAN PURCHASE PPD ID: 1581620078,,-100.00,,Shared
2025-07-23,Payment,Other Income,CREDIT CARD (...6714),Payment Thank You-Mobile,,2051.52,,Shared
2025-07-23,Point Loma Sportfishin,Restaurants & Bars,CREDIT CARD (...6714),POINT LOMA SPORTFISHIN,,-745.20,,Shared
2025-07-23,OpenAI,Miscellaneous,CREDIT CARD (...6714),OPENAI *CHATGPT SUBSCR,,-20.00,,Shared
2025-07-22,Online Transfer to Checking 7915,Transfer,CHASE SAVINGS (...3959),Online Transfer to CHK ...7915 transaction#: 25573891823 07/22,,-1000.00,,Shared
2025-07-22,Comboios Portugal,Transfer,Venture X (...4373),CP COMBOIOS PORTUGAL,,-94.68,,Shared
2025-07-22,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-14.45,,Shared
2025-07-22,Amazon,Shopping,CREDIT CARD (...6714),AMAZON MKTPL*A77TG29T3,,-10.96,,Shared
2025-07-21,Beethoven,Restaurants & Bars,Venture X (...4373),TST*BEETHOVEN,,-125.15,,Shared
2025-07-21,Beethoven,Restaurants & Bars,Venture X (...4373),TST*BEETHOVEN,,-33.73,,Shared
2025-07-21,Rye Llc,Restaurants & Bars,Venture X (...4373),SQ *RYE LLC,,-57.38,,Shared
2025-07-21,Eb Noodles at Wicked,Restaurants & Bars,Venture X (...4373),EB *NOODLES AT WICKED,,-55.50,,Shared
2025-07-21,City of Laguna Beach,Parking & Tolls,Venture X (...4373),CITY OF LAGUNA BEACH I,,-3.25,,Shared
2025-07-21,AMC Theatres,Entertainment & Recreation,Venture X (...4373),AMC 0450 GROVE 14,,-17.78,,Shared
2025-07-21,Amazon,Shopping,Venture X (...4373),AMAZON RETA* UD5O691W3,,-16.09,,Shared
2025-07-21,Amazon,Shopping,Venture X (...4373),AMAZON MARK* NR9UN10Q2,,56.84,,Shared
2025-07-21,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS SHJ#10784 0SHERMAN OAKS CA,,-80.66,,Shared
2025-07-21,Trader Joe's,Groceries,Blue Cash Preferred® (...4000),TRADER JOE S #031 00LOS ANGELES CA,,-17.45,,Shared
2025-07-21,Nonna's Empanadas,Restaurants & Bars,CREDIT CARD (...6714),NONNA'S EMPANADAS,,-31.86,,Shared
2025-07-21,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-13.99,,Shared
2025-07-21,Apple,Electronics,CREDIT CARD (...6714),APPLE.COM/BILL,,-2.45,,Shared
2025-07-20,Av Farmers Market,Groceries,CREDIT CARD (...6714),TST* AV FARMERS MARKET,,-20.10,,Shared
2025-07-20,AMC Theatres,Entertainment & Recreation,CREDIT CARD (...6714),AMC 0450 GROVE 14,,-25.95,,Shared
2025-07-20,City Hall Garage,Parking & Tolls,CREDIT CARD (...6714),ABM PARKING CITY HALL GAR,,-12.00,,Shared
2025-07-19,Whole Foods,Groceries,Blue Cash Preferred® (...4000),WHOLEFDS FFX 10177 0LOS ANGELES CA,,-45.75,,Shared
2025-07-19,LAZ Parking,Parking & Tolls,Venture X (...4373),LAZ PARKING M17154,,-5.00,,Shared
2025-07-19,AMC Theatres,Entertainment & Recreation,Venture X (...4373),AMC 9640 ONLINE,,-58.36,,Shared
